IsBadBuy,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,VehBCost,IsOnlineSale,WarrantyCost
1,6,FORD,TAURUS 3.0L V6 EFI,SES,4D SEDAN SES,WHITE,AUTO,1.0,Alloy,71639,AMERICAN,MEDIUM,2652.0,3662.0,3364.0,4455.0,2652.0,3662.0,3364.0,4455.0,4075.0,0,1220
0,4,MAZDA,TRIBUTE 2WD 4C,i,4D SPORT UTILITY I,GREY,AUTO,3.0,Special,66122,OTHER ASIAN,SMALL SUV,8186.0,9896.0,11671.0,13283.0,7858.0,9732.0,11234.0,13281.0,9015.0,0,825
0,7,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,SILVER,AUTO,2.0,Covers,74324,AMERICAN,MEDIUM,2654.0,3480.0,3366.0,4258.0,2369.0,3461.0,5230.0,6630.0,4440.0,0,1220
0,5,CHEVROLET,TRAILBLAZER 2WD 6C 4,Nor,4D SUV 4.2L LS,WHITE,AUTO,1.0,Alloy,84004,AMERICAN,MEDIUM SUV,6568.0,8072.0,7593.0,9218.0,6295.0,7749.0,7299.0,8869.0,8700.0,0,1243
0,2,FORD,FUSION 4C 2.3L I4 EF,SE,4D SEDAN SE,RED,AUTO,1.0,Alloy,60337,AMERICAN,MEDIUM,9401.0,10542.0,10653.0,11885.0,9665.0,11014.0,10938.0,12395.0,7605.0,0,728
0,3,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,BLUE,AUTO,2.0,Covers,75533,AMERICAN,MEDIUM,7438.0,8351.0,10783.0,11728.0,7122.0,8334.0,10931.0,11944.0,6100.0,0,1038
0,4,CHEVROLET,IMPALA,LS,4D SEDAN LS,GOLD,AUTO,2.0,Covers,95736,AMERICAN,LARGE,6593.0,7990.0,10465.0,11938.0,6301.0,7734.0,10083.0,11475.0,5730.0,0,2351
0,3,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,SILVER,AUTO,2.0,Covers,83731,AMERICAN,MEDIUM,7136.0,8402.0,10792.0,12305.0,6901.0,8063.0,10263.0,11427.0,7300.0,0,1113
0,3,DODGE,CARAVAN GRAND FWD V6,Bas,MINIVAN 3.3L,BLUE,AUTO,2.0,Covers,51848,AMERICAN,VAN,6362.0,7917.0,7371.0,9050.0,6074.0,7571.0,7060.0,8677.0,6650.0,0,1251
1,7,KIA,SORENTO 2WD,EX,4D SPORT UTILITY EX,GREEN,AUTO,1.0,Alloy,74644,OTHER ASIAN,MEDIUM SUV,5167.0,6462.0,7664.0,9011.0,4672.0,5593.0,7387.0,8443.0,6100.0,0,2040
0,6,HYUNDAI,ACCENT,GL,2D HATCHBACK,GREY,MANUAL,2.0,Covers,60199,OTHER ASIAN,COMPACT,1951.0,2874.0,4621.0,5546.0,2338.0,3487.0,4994.0,6148.0,3140.0,0,825
0,3,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L,SILVER,AUTO,2.0,Covers,56841,AMERICAN,LARGE,8233.0,9980.0,12215.0,13871.0,7162.0,8573.0,11674.0,12745.0,8500.0,0,1500
0,3,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,GREEN,AUTO,1.0,Alloy,73910,AMERICAN,MEDIUM,5615.0,6695.0,6564.0,7731.0,5374.0,6329.0,6304.0,7335.0,4600.0,0,1389
0,3,PONTIAC,G6 4C,Bas,4D SEDAN SE1,GOLD,AUTO,1.0,Alloy,68758,AMERICAN,MEDIUM,6800.0,7642.0,10185.0,11473.0,8511.0,9925.0,11381.0,13445.0,6535.0,0,923
0,6,CHEVROLET,TRACKER 2WD 4C 2.0L,Bas,4D SUV HARDTOP 2.0L,SILVER,AUTO,1.0,Alloy,69630,AMERICAN,SMALL SUV,3115.0,4132.0,3864.0,4963.0,3115.0,4132.0,3864.0,4963.0,5400.0,0,1125
1,5,PONTIAC,G6 V6,GT,4D SEDAN GT,BLUE,AUTO,1.0,Alloy,60597,AMERICAN,MEDIUM,6171.0,7370.0,10021.0,11710.0,6297.0,7845.0,9497.0,11345.0,6935.0,0,1118
1,5,DODGE,DURANGO 4WD V8,SLT,4D SUV 4.7L,GREY,AUTO,1.0,Alloy,70914,AMERICAN,MEDIUM SUV,8232.0,9965.0,12404.0,14000.0,8420.0,10506.0,12741.0,14565.0,10980.0,0,1623
0,2,JEEP,LIBERTY 4WD V6 3.7L,Spo,4D SUV SPORT,SILVER,AUTO,1.0,Alloy,84239,AMERICAN,SMALL SUV,9718.0,12029.0,10995.0,13491.0,11726.0,14004.0,14651.0,16330.0,7555.0,0,983
0,2,CHEVROLET,IMPALA,LT,4D SEDAN LT 3.5L,SILVER,AUTO,1.0,Alloy,69647,AMERICAN,LARGE,6894.0,8156.0,10472.0,11952.0,8198.0,9698.0,11625.0,13270.0,7235.0,0,1703
0,4,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,BLACK,AUTO,2.0,Covers,85449,AMERICAN,MEDIUM,3688.0,4783.0,4483.0,5666.0,3688.0,4783.0,4483.0,5666.0,4055.0,0,983
0,5,HONDA,ACCORD V6,EX,4D SEDAN EX AUTO,SILVER,AUTO,1.0,Alloy,90701,TOP LINE ASIAN,MEDIUM,9255.0,10694.0,13253.0,14697.0,8304.0,9350.0,12785.0,14072.0,9925.0,0,1341
0,5,CHEVROLET,TRAILBLAZER 2WD 6C 4,Nor,4D SUV 4.2L LS,GREEN,AUTO,1.0,Alloy,53022,AMERICAN,MEDIUM SUV,6588.0,7758.0,7615.0,8879.0,6543.0,7524.0,7566.0,8626.0,7105.0,0,920
0,6,CHEVROLET,TAHOE 4WD 5.3L V8 SF,Z71,4D SUV 5.3L FFV LS,GREEN,AUTO,1.0,Alloy,71162,AMERICAN,LARGE SUV,8589.0,10612.0,9776.0,11961.0,8589.0,10612.0,9776.0,11961.0,8800.0,0,1923
1,5,NISSAN,MAXIMA,SE,4D SEDAN SE,BLUE,AUTO,1.0,Alloy,74199,TOP LINE ASIAN,LARGE,8513.0,10391.0,12291.0,15455.0,8440.0,10203.0,12232.0,15052.0,8900.0,0,1155
0,4,CHRYSLER,PT CRUISER,Tou,4D SEDAN,WHITE,AUTO,2.0,Covers,57007,AMERICAN,MEDIUM,4679.0,5782.0,7955.0,9107.0,4390.0,5397.0,8029.0,9009.0,5795.0,0,1086
0,1,CHEVROLET,IMPALA V6,LS,4D SEDAN LS 3.5L FFV,BLUE,AUTO,1.0,Alloy,74854,AMERICAN,LARGE,7878.0,9073.0,9008.0,10299.0,8847.0,10017.0,11987.0,13514.0,7635.0,0,1974
0,2,FORD,FUSION 4C 2.3L I4 EF,SEL,4D SEDAN SEL,SILVER,AUTO,1.0,Alloy,82948,AMERICAN,MEDIUM,11549.0,13686.0,12973.0,15281.0,11150.0,13183.0,12542.0,14738.0,7835.0,0,853
0,6,NISSAN,SENTRA 2.5L I-4 EFI,SE-,4D SEDAN SE-R,YELLOW,AUTO,1.0,Alloy,78106,TOP LINE ASIAN,COMPACT,3364.0,4243.0,4133.0,5082.0,3252.0,3993.0,6398.0,7450.0,5995.0,0,1220
1,6,DODGE,NEON,SXT,4D SEDAN,GREY,AUTO,,,77459,AMERICAN,COMPACT,2732.0,3464.0,5405.0,6216.0,2577.0,3386.0,5543.0,6221.0,5195.0,0,686
0,6,DODGE,DURANGO 2WD V8,Lim,4D SUV 5.7L LIMITED,SILVER,AUTO,1.0,Alloy,87766,AMERICAN,MEDIUM SUV,7619.0,9460.0,11115.0,12818.0,7165.0,9212.0,11069.0,12800.0,9595.0,0,1503
1,5,KIA,OPTIMA 4C,EX,4D SEDAN EX,BLACK,AUTO,2.0,Covers,55730,OTHER ASIAN,MEDIUM,4324.0,4914.0,9903.0,11254.0,3509.0,4711.0,6073.0,6996.0,4920.0,0,671
1,3,CHEVROLET,IMPALA 3.9L V6 SFI,LT,4D SEDAN LT 3.9L,WHITE,AUTO,1.0,Alloy,74951,AMERICAN,LARGE,8562.0,10099.0,9747.0,11407.0,8789.0,10426.0,9992.0,11760.0,7800.0,0,1974
0,4,DODGE,DURANGO 4WD V8,ST,4D SUV 4.7L,BLACK,AUTO,1.0,Alloy,70281,AMERICAN,MEDIUM SUV,9031.0,10803.0,10253.0,12167.0,8667.0,10249.0,12344.0,13754.0,10730.0,0,1623
0,3,DODGE,CHARGER V6,Bas,4D SEDAN 2.7L SE,BLACK,AUTO,2.0,Covers,83670,AMERICAN,SPECIALTY,8906.0,9872.0,13132.0,14013.0,9239.0,10157.0,13287.0,14535.0,9200.0,0,1503
0,3,VOLKSWAGEN,JETTA 5C,Bas,4D SEDAN,SILVER,AUTO,1.0,Alloy,72297,OTHER,SPECIALTY,8813.0,10883.0,12922.0,14459.0,9538.0,11318.0,13341.0,14790.0,8085.0,0,1272
1,6,DODGE,STRATUS 4C,SE,4D SEDAN,SILVER,AUTO,2.0,Covers,85416,AMERICAN,MEDIUM,3375.0,4286.0,6033.0,6875.0,2793.0,3791.0,5423.0,6308.0,4430.0,0,1243
0,5,MERCURY,MARINER 4WD V6,Bas,4D SUV 3.0L,SILVER,AUTO,1.0,Alloy,72934,AMERICAN,SMALL SUV,7903.0,9678.0,11979.0,13515.0,7203.0,8449.0,11478.0,12629.0,8305.0,0,1389
1,6,CHRYSLER,PT CRUISER,Bas,4D SEDAN,SILVER,AUTO,,,90427,AMERICAN,MEDIUM,3014.0,4058.0,6363.0,7367.0,3014.0,4058.0,6363.0,7367.0,4835.0,0,1630
1,4,FORD,ESCAPE 2WD 4C 2.3L I,XLS,4D CUV 2.3L XLS,WHITE,AUTO,1.0,Alloy,83810,AMERICAN,SMALL SUV,5802.0,7411.0,6766.0,8504.0,6197.0,8003.0,7193.0,9143.0,6100.0,0,983
1,5,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,GREY,AUTO,,,84541,AMERICAN,MEDIUM,3964.0,5134.0,7582.0,9203.0,3957.0,5158.0,7667.0,9494.0,4935.0,0,1243
0,6,ACURA,MDX 4WD,Tou,4D SPORT UTILITY TOURING NAV DVD,BLACK,AUTO,1.0,Alloy,80285,OTHER ASIAN,SPECIALTY,10302.0,11652.0,11626.0,13084.0,11905.0,13040.0,13357.0,14583.0,11585.0,0,1413
0,5,FORD,F150 PICKUP 2WD V6,STX,REG CAB 4.2L STX,WHITE,AUTO,1.0,Alloy,79841,AMERICAN,LARGE TRUCK,8289.0,10025.0,12628.0,14673.0,7648.0,9383.0,11878.0,14133.0,8730.0,0,569
1,6,HYUNDAI,SANTA FE 2WD V6 2.7L,GLS,4D CUV 2.7L GLS,BROWN,AUTO,,,78508,OTHER ASIAN,MEDIUM SUV,4768.0,5817.0,5649.0,6782.0,4527.0,5472.0,5389.0,6410.0,6695.0,0,986
0,3,HONDA,ACCORD 4C,SE,4D SEDAN SE AUTO,SILVER,AUTO,1.0,Alloy,51076,TOP LINE ASIAN,MEDIUM,11308.0,12306.0,15508.0,16683.0,11486.0,12397.0,15852.0,16687.0,10535.0,0,505
0,2,BUICK,RENDEZVOUS FWD,CX,4D SUV CX,BLACK,AUTO,1.0,Alloy,85375,AMERICAN,MEDIUM SUV,11728.0,13715.0,16570.0,18814.0,11725.0,13226.0,16325.0,17763.0,8900.0,0,4032
1,3,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.5L,GREEN,AUTO,,,52384,AMERICAN,VAN,6072.0,7012.0,7058.0,8073.0,5965.0,6909.0,9693.0,10985.0,7330.0,0,1583
1,3,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,BLACK,AUTO,2.0,Covers,67066,AMERICAN,LARGE,7190.0,8497.0,8265.0,9677.0,6651.0,7841.0,7683.0,8968.0,6995.0,0,1703
0,5,MAZDA,MAZDA6,i,4D SEDAN I,RED,AUTO,1.0,Alloy,67193,OTHER ASIAN,MEDIUM,5791.0,7286.0,9095.0,10603.0,6115.0,7446.0,9147.0,10514.0,7655.0,0,1118
0,5,BUICK,RENDEZVOUS FWD,CXL,4D SUV CXL,WHITE,AUTO,1.0,Alloy,71343,AMERICAN,MEDIUM SUV,5448.0,7105.0,9310.0,10669.0,5031.0,5906.0,8592.0,9406.0,6170.0,0,3667
0,3,PONTIAC,GRAND PRIX,Bas,4D SEDAN,GREY,AUTO,1.0,Alloy,75656,AMERICAN,LARGE,7964.0,9437.0,11555.0,13345.0,8305.0,10003.0,11625.0,13681.0,8055.0,0,1974
1,4,KIA,OPTIMA 4C,EX,4D SEDAN EX,BLACK,AUTO,,,89553,OTHER ASIAN,MEDIUM,4982.0,6189.0,8115.0,9189.0,4982.0,6189.0,8115.0,9189.0,4500.0,0,853
0,4,CHEVROLET,MALIBU 4C,LT,4D SEDAN LT,GOLD,AUTO,2.0,Covers,71425,AMERICAN,MEDIUM,7217.0,8289.0,10446.0,11376.0,6736.0,8347.0,10068.0,11984.0,6500.0,0,1038
0,3,CHRYSLER,300 2.7L V6 MPI,Bas,4D SEDAN,BLUE,AUTO,2.0,Covers,65824,AMERICAN,SPECIALTY,9459.0,11179.0,10716.0,12573.0,9370.0,11053.0,10620.0,12437.0,9400.0,0,1215
0,5,CHEVROLET,UPLANDER FWD V6,LT,PASSENGER EXT 3.5L LT,GOLD,AUTO,1.0,Alloy,81184,AMERICAN,VAN,6877.0,8513.0,10951.0,12817.0,7652.0,9312.0,11183.0,13189.0,6215.0,0,2282
0,1,DODGE,CALIBER 2.0L I4 SFI,SE,4D WAGON,BLACK,AUTO,2.0,Covers,45855,AMERICAN,MEDIUM,7245.0,7837.0,8325.0,8964.0,7764.0,8444.0,8885.0,9620.0,7100.0,0,693
0,2,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L FFV,GREY,AUTO,1.0,Alloy,88294,AMERICAN,LARGE,9861.0,11401.0,13437.0,15260.0,8909.0,10284.0,13078.0,15096.0,9140.0,0,2152
0,2,CHRYSLER,PT CRUISER,Bas,2D CONVERTIBLE TOURING,SILVER,AUTO,1.0,Alloy,63954,AMERICAN,MEDIUM,6493.0,7233.0,10063.0,10705.0,6331.0,7327.0,9540.0,10438.0,6500.0,0,1215
0,8,DODGE,DURANGO 2WD V8 4.7L,SLT,4D SUV 4.7L,WHITE,AUTO,1.0,Alloy,89327,AMERICAN,MEDIUM SUV,2624.0,3508.0,3334.0,4289.0,2520.0,3348.0,3222.0,4116.0,3460.0,0,1803
0,2,CHEVROLET,MALIBU V6,LS,4D SEDAN LS CLASSIC,GREY,AUTO,2.0,Covers,85773,AMERICAN,MEDIUM,7985.0,9325.0,11466.0,12916.0,8064.0,9258.0,11408.0,12730.0,7205.0,0,1373
1,2,HONDA,CIVIC,EX,4D SEDAN EX AUTO,WHITE,MANUAL,1.0,Alloy,97267,TOP LINE ASIAN,COMPACT,12556.0,14103.0,16141.0,17587.0,11633.0,12764.0,15912.0,16859.0,8785.0,1,765
1,4,CHEVROLET,AVEO 1.6L I4 EFI,LS,4D SEDAN,SILVER,AUTO,2.0,Covers,85933,AMERICAN,COMPACT,3147.0,4008.0,3899.0,4829.0,3148.0,3829.0,6341.0,7085.0,4230.0,0,853
0,5,DODGE,STRATUS V6 2.7L V6 M,SE,4D SEDAN SE,GREEN,AUTO,2.0,Covers,53791,AMERICAN,MEDIUM,4537.0,6243.0,5400.0,7242.0,4653.0,6670.0,5525.0,7704.0,4800.0,0,1086
0,2,CHEVROLET,1500 SILVERADO PICKU,W/T,EXT CAB 4.3L,GREY,AUTO,2.0,Covers,89483,AMERICAN,LARGE TRUCK,12269.0,14702.0,16595.0,18959.0,12377.0,15624.0,16653.0,19148.0,9215.0,0,1373
0,4,FORD,MUSTANG V6,Bas,2D COUPE,BLUE,AUTO,1.0,Alloy,61889,AMERICAN,SPORTS,9537.0,11189.0,12981.0,14480.0,8451.0,9768.0,12714.0,14273.0,10035.0,0,728
0,9,OLDSMOBILE,SILHOUETTE,GL,4D MINIVAN EXT 3.4L GLS,GOLD,AUTO,1.0,Alloy,83238,AMERICAN,VAN,2752.0,3533.0,5427.0,6472.0,2422.0,3382.0,4996.0,6209.0,5100.0,0,5392
1,3,KIA,OPTIMA 4C 2.4L I4 MP,EX,4D SEDAN EX,SILVER,AUTO,2.0,Covers,44185,OTHER ASIAN,MEDIUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5515.0,0,623
0,5,PONTIAC,GRAND AM 4C 2.2L I4,SE,4D SEDAN SE,SILVER,AUTO,2.0,Covers,61649,AMERICAN,MEDIUM,2991.0,4036.0,3730.0,4859.0,3007.0,3889.0,6149.0,7100.0,5020.0,0,1313
0,2,CHEVROLET,HHR 2.2L I4 MPI,LT,4D SUV 2.2L LT,SILVER,AUTO,2.0,Covers,67304,AMERICAN,MEDIUM,9090.0,10649.0,10317.0,12001.0,7806.0,9421.0,12026.0,13675.0,7405.0,0,728
1,7,CHRYSLER,PT CRUISER 2.4L I4 M,Tou,4D SEDAN TOURING,WHITE,AUTO,1.0,Alloy,80206,AMERICAN,MEDIUM,3116.0,4066.0,3865.0,4891.0,3116.0,4066.0,3865.0,4891.0,4800.0,0,1803
0,2,KIA,SPECTRA,EX,4D SEDAN EX,WHITE,AUTO,2.0,Covers,51594,OTHER ASIAN,MEDIUM,6921.0,7548.0,10357.0,10922.0,7298.0,7965.0,10582.0,11118.0,6500.0,0,505
0,2,NISSAN,VERSA,S,4D SEDAN,GREY,AUTO,1.0,Alloy,60365,TOP LINE ASIAN,COMPACT,8032.0,8811.0,11597.0,12259.0,7421.0,8451.0,11287.0,11911.0,6275.0,0,630
1,7,SATURN,L SERIES 3.0L V6 EFI,L30,4D SEDAN L300,BLUE,AUTO,1.0,Alloy,94256,AMERICAN,MEDIUM,3276.0,4105.0,4038.0,4933.0,3348.0,4125.0,4116.0,4955.0,3585.0,0,2939
0,2,DODGE,CALIBER,SE,4D WAGON,SILVER,AUTO,2.0,Covers,50903,AMERICAN,MEDIUM,7465.0,8201.0,11180.0,11780.0,7600.0,8169.0,11067.0,11732.0,7100.0,0,754
0,3,CHRYSLER,PT CRUISER,Tou,4D SEDAN,SILVER,AUTO,1.0,Alloy,82737,AMERICAN,MEDIUM,5412.0,6406.0,9041.0,9992.0,5015.0,6171.0,8854.0,9977.0,5520.0,0,1503
0,4,PONTIAC,GRAND PRIX,Bas,4D SEDAN,SILVER,AUTO,1.0,Alloy,82239,AMERICAN,LARGE,5543.0,6952.0,9314.0,10583.0,5494.0,6762.0,8925.0,10217.0,6905.0,0,2152
0,5,PONTIAC,MONTANA 3.4L V6 SFI,,4D MINIVAN EXT 3.4L,WHITE,AUTO,1.0,Alloy,93731,AMERICAN,VAN,3701.0,5057.0,4497.0,5962.0,3422.0,4655.0,4196.0,5527.0,3700.0,0,5613
0,4,CHEVROLET,MALIBU MAXX V6,LT,4D SEDAN LT,GOLD,AUTO,1.0,Alloy,64537,AMERICAN,MEDIUM,6065.0,7487.0,10074.0,12436.0,6603.0,7861.0,10382.0,11506.0,5985.0,0,1118
0,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,SILVER,AUTO,2.0,Covers,89146,AMERICAN,LARGE,7844.0,8934.0,11688.0,12804.0,7978.0,9041.0,11491.0,12823.0,7100.0,0,2152
0,5,CHRYSLER,TOWN & COUNTRY FWD V,Tou,MINIVAN 3.8L TOURING,BLUE,AUTO,1.0,Alloy,72936,AMERICAN,VAN,6407.0,8318.0,10435.0,12856.0,5922.0,7452.0,9756.0,11654.0,8135.0,0,1623
0,2,CHEVROLET,IMPALA V6,LS,4D SEDAN LS 3.5L FFV,BLACK,AUTO,2.0,Covers,74504,AMERICAN,LARGE,8208.0,9191.0,12049.0,13492.0,7958.0,9031.0,12185.0,13286.0,8360.0,0,1974
0,1,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,RED,AUTO,2.0,Covers,45692,AMERICAN,MEDIUM,6733.0,7195.0,7772.0,8271.0,7240.0,7737.0,8319.0,8856.0,6400.0,0,975
1,5,FORD,EXPLORER 4WD V6,XLT,4D SUV 4.0L XLT,GOLD,AUTO,1.0,Alloy,67251,AMERICAN,MEDIUM SUV,7845.0,9706.0,12298.0,14211.0,7967.0,10066.0,12176.0,14497.0,9565.0,0,1508
0,4,CHEVROLET,IMPALA 3.4L V6 SFI,Bas,4D SEDAN,GOLD,AUTO,2.0,Covers,69295,AMERICAN,LARGE,4719.0,5857.0,5597.0,6826.0,4853.0,6257.0,5741.0,7258.0,6635.0,0,1703
0,7,BUICK,CENTURY V6,Cus,4D SEDAN CUSTOM,GOLD,AUTO,2.0,Covers,81687,AMERICAN,MEDIUM,2943.0,3967.0,5579.0,6711.0,2897.0,4135.0,6028.0,7548.0,4900.0,0,2452
0,3,MITSUBISHI,GALANT 4C 2.4L I4 EF,ES,4D SEDAN ES,WHITE,AUTO,2.0,Covers,35381,OTHER ASIAN,MEDIUM,6942.0,8808.0,7997.0,10013.0,6747.0,7833.0,10409.0,11336.0,8445.0,0,462
1,5,FORD,FIVE HUNDRED,Lim,4D SEDAN LIMITED,GOLD,AUTO,,,65614,AMERICAN,LARGE,6944.0,8643.0,10970.0,12877.0,6944.0,8643.0,10970.0,12877.0,7725.0,0,1313
0,2,FORD,FUSION 4C,SE,4D SEDAN SE,RED,AUTO,1.0,Alloy,84733,AMERICAN,MEDIUM,11586.0,13419.0,15479.0,17238.0,10180.0,11666.0,14295.0,15584.0,8375.0,0,853
0,2,CHRYSLER,SEBRING 4C,LX,4D SEDAN LX,SILVER,AUTO,2.0,Covers,55111,AMERICAN,MEDIUM,7789.0,8422.0,11338.0,11997.0,8740.0,9333.0,12355.0,13073.0,7690.0,0,920
0,1,FORD,FUSION 4C,SE,4D SEDAN SE,WHITE,AUTO,1.0,Alloy,74889,AMERICAN,MEDIUM,11390.0,13186.0,15683.0,17228.0,11185.0,13619.0,14962.0,16793.0,8600.0,0,803
0,7,CHEVROLET,TAHOE 2WD,LS,4D SUV 5.3L FFV,SILVER,AUTO,1.0,Alloy,95753,AMERICAN,LARGE SUV,8027.0,9331.0,11129.0,12562.0,7639.0,8772.0,11999.0,13286.0,8635.0,0,2218
0,6,OLDSMOBILE,ALERO 4C 2.2L I-4 MP,GX,4D SEDAN GX,SILVER,AUTO,2.0,Covers,72867,AMERICAN,MEDIUM,2619.0,3757.0,3329.0,4558.0,2619.0,3757.0,3329.0,4558.0,4025.0,0,1806
0,2,FORD,FUSION 4C,SEL,4D SEDAN SEL,BLACK,AUTO,1.0,Alloy,92847,AMERICAN,MEDIUM,12837.0,14440.0,16386.0,17629.0,12182.0,14905.0,15656.0,18326.0,7490.0,0,909
0,4,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,GREY,AUTO,2.0,Covers,88553,AMERICAN,LARGE,5647.0,6862.0,6599.0,7911.0,5829.0,7061.0,6795.0,8126.0,6000.0,0,2152
0,4,CHEVROLET,MALIBU 4C 2.2L I4 MP,Cla,4D SEDAN CLASSIC,RED,AUTO,2.0,Covers,50505,AMERICAN,MEDIUM,4270.0,5765.0,5112.0,6726.0,4706.0,6264.0,5582.0,7265.0,5000.0,0,920
0,3,FORD,FIVE HUNDRED,SEL,4D SEDAN SEL,WHITE,AUTO,1.0,Alloy,87279,AMERICAN,LARGE,8566.0,10394.0,12526.0,14190.0,8419.0,10392.0,11972.0,14099.0,7165.0,1,1633
1,2,DODGE,MAGNUM V6 2.7L V6 MP,SE,WAGON 2.7L,GREY,AUTO,2.0,Covers,65315,AMERICAN,SPECIALTY,9305.0,10935.0,10549.0,12310.0,9410.0,11063.0,10663.0,12448.0,9300.0,0,1215
0,8,HYUNDAI,ACCENT,GL,4D SEDAN GL,BLACK,AUTO,1.0,Alloy,60737,OTHER ASIAN,COMPACT,1382.0,1925.0,3190.0,9016.0,1776.0,2488.0,4693.0,6011.0,3200.0,0,1125
1,3,PONTIAC,G6 V6,Bas,4D SEDAN SE1,RED,AUTO,1.0,Alloy,69436,AMERICAN,MEDIUM,8130.0,9409.0,11719.0,13052.0,8289.0,9418.0,12083.0,13156.0,7700.0,0,1118
1,4,PONTIAC,G6 V6 3.5L V6 SFI,Bas,4D SEDAN,BLUE,AUTO,1.0,Alloy,65389,AMERICAN,MEDIUM,6353.0,7727.0,7361.0,8845.0,5820.0,7145.0,6786.0,8217.0,6960.0,0,1118
0,6,CHRYSLER,PACIFICA FWD,,4D SPORT TOURER,WHITE,AUTO,1.0,Alloy,85975,AMERICAN,CROSSOVER,6067.0,7492.0,9605.0,11778.0,6753.0,8300.0,9388.0,11539.0,7635.0,0,1503
1,7,FORD,EXPEDITION 2WD V8,XLT,4D SUV 4.6L XLT,BLUE,AUTO,,,86833,AMERICAN,LARGE SUV,5839.0,6897.0,9737.0,10519.0,5839.0,6897.0,9737.0,10519.0,9715.0,0,1413
0,3,DODGE,CARAVAN FWD V6 3.3L,SE,MINIVAN 3.3L,GOLD,AUTO,2.0,Covers,67348,AMERICAN,VAN,5586.0,7239.0,6533.0,8318.0,5090.0,6514.0,5997.0,7535.0,5200.0,0,1411
0,5,PONTIAC,GRAND AM V6 3.4L V6,SE,4D SEDAN SE1,WHITE,AUTO,1.0,Alloy,98662,AMERICAN,MEDIUM,3528.0,4745.0,4310.0,5625.0,3220.0,4554.0,3978.0,5418.0,4200.0,0,2639
1,7,FORD,FOCUS,ZTS,4D SEDAN ZTS,RED,AUTO,,,82312,AMERICAN,COMPACT,3767.0,4496.0,6431.0,7168.0,3767.0,4496.0,6431.0,7168.0,4205.0,0,1543
0,5,NISSAN,ALTIMA,Bas,4D SEDAN,GREY,AUTO,2.0,Covers,67638,TOP LINE ASIAN,MEDIUM,5164.0,6481.0,8773.0,10167.0,5252.0,6637.0,8588.0,9822.0,6490.0,0,630
0,3,CHEVROLET,MONTE CARLO,LT,2D COUPE LT,WHITE,AUTO,1.0,Alloy,69523,AMERICAN,LARGE,7115.0,8600.0,8184.0,9788.0,7610.0,9009.0,11148.0,12583.0,5865.0,1,1703
0,7,BUICK,RENDEZVOUS FWD,CX,4D SUV CX,BLACK,AUTO,1.0,Alloy,77341,AMERICAN,MEDIUM SUV,4026.0,4974.0,7244.0,8184.0,4498.0,5726.0,7918.0,9268.0,7650.0,0,3967
0,5,CHEVROLET,IMPALA,Bas,4D SEDAN,SILVER,AUTO,1.0,Alloy,76038,AMERICAN,LARGE,3832.0,5182.0,8047.0,10882.0,3899.0,5132.0,6913.0,8124.0,6325.0,0,1974
0,5,ISUZU,ASCENDER 2WD 6C,Lux,SPORT UTILITY,WHITE,AUTO,1.0,Alloy,87667,OTHER ASIAN,MEDIUM SUV,6853.0,8090.0,10221.0,11364.0,5823.0,7259.0,9364.0,10731.0,6850.0,0,1243
0,6,CHEVROLET,CAVALIER 4C 2.2L I4,LS,4D SEDAN LS,SILVER,AUTO,2.0,Covers,87063,AMERICAN,COMPACT,2314.0,3222.0,2999.0,3980.0,2390.0,3226.0,3081.0,3984.0,3340.0,0,1543
1,5,FORD,MUSTANG V8 4.6L V8 E,GT,2D COUPE GT,GREY,AUTO,1.0,Alloy,72369,AMERICAN,SPORTS,8528.0,10265.0,9710.0,11586.0,8091.0,9873.0,9238.0,11163.0,8520.0,0,1389
1,2,KIA,OPTIMA 4C 2.4L I4 MP,EX,4D SEDAN,BLUE,AUTO,2.0,Covers,57259,OTHER ASIAN,MEDIUM,7589.0,8600.0,8696.0,9788.0,7589.0,8600.0,8696.0,9788.0,6820.0,0,671
